412,Keys falls to Zhang Shuai at Australian O,"MELBOURNE -- A year after her finest Grand Slam to date, Madison Keys left this year's Australian Open in tears.Playing on an injured left leg, Keys fell to Zhang Shuai 3-6, 6-3, 6-3 in the fourth round in Melbourne.In the second set, Keys began hobbling noticeably and called for treatment. She was unable to engage in long rallies and grimaced between points.With speculation she might retire, No. 15 Keys returned to the court, but the pain only seemed to increase. Already down a break, Keys doubled-faulted two times in a row, handing her Chinese opponent the set.Keys limped to her changeover chair, understandably frustrated, but this time did not call a trainer.Somehow, she managed to go up an early break at 2-1 in the third on a crushing 91 mph forehand return but was immediately broken back.After a quick hold from Zhang, a qualifier, Keys took another medical timeout. In the next game, she was visibly crying in pain. At that point, Keys could hardly move, lunging at shots just out of her reach.Zhang, 27, ultimately pulled away, ending the match on an overcooked forehand from Keys. The American hobbled off the court, her face in a towel, distraught at the outcome.More than an hour after her three-set loss, Keys gingerly walked to an area adjacent to the women's locker room with the assistance of her publicist.Keys, too injured to make the longer jaunt to the main interview roof, expressed her disappointment.In her last round, Keys strained an abdominal muscle, an injury she said also bothered her against Zhang.Amazingly, the 133rd-ranked Zhang had never advanced past the first round of a major in 14 previous attempts. ",1/25/2016,412,sports,2024-06-22 08:26:41.377286+07,,
417,Kiwis set 281 runs target for Pakistan in first ODI,"WELLINGTON: New Zealand defeated Pakistan by 70 runs in first one-day international of three-match series here on Monday.Batting first, after Pakistan skipper Azhar Ali won the toss and decided to field, Kiwis set 281 runs target for the Green Shirts. New Zealand made 280 for eight. Henry Nicholls made highest 82.Pakistan’s Mohammad Amir took three wickets for 28 runs.In reply to 280, Pakistan were all out for 210. Babar Azam scored 62.New Zealand pacemen Trent Boult and Grant Elliott shared seven wickets as the hosts bundled out Pakistan for 210Elliott did the early damage while Boult, the world´s top-ranked ODI bowler, ran through Pakistan´s lower order as the touring side were shot out in 46 overs, chasing a target of 281 in the first of the three-match series.Pakistan lose their last seven wickets for 68 runsNew Zealand led the three-match series 1-0. The second match of the series will be played in Napier on Thursday.",1/25/2016,417,sports,2024-06-22 08:26:41.377286+07,,
422,Serena beats Sharapova to reach semi fi,"MELBOURNE: Reigning champion Serena Williams ramped up the power in the second set to vanquish fifth seed Maria Sharapova for the 18th match in a row and reach the semi-finals of the Australian Open with a 6-4 6-1 victory on Tuesday.Sharapova broke the world number one in the first game and mounted a stiff challenge in the opening set but wilted in the second to extend a losing record that goes back 12 years.Williams said the Russian brings out the best in her.When I play her, I know automatically I have to step up my game, Williams said. I think that makes me play better. When I'm forced to play better, I do well.The gulf between Williams and Sharapova, a former number one and five-times grand slam champion, speaks volumes about the balance of power in the women's game.Williams has reached the last four at Melbourne Park on six previous occasions and gone on to win the title every time.On Tuesday's evidence, it looks like only illness or injury can prevent the 34-year-old from repeating the feat and adding a 22nd major title to her collection.The American, who came into the tournament after a four-month layoff, twice had treatment for food poisoning issues during breaks in the 92-minute rematch of last year's final.Sharapova handed back her early break with two double faults in game four but started the match well and offered a genuine test in the 55-minute opening stanza.The Russian showed character to storm back from 0-40 down to hold serve for 4-4 and was all over Williams's serve in the next game, the American yelling C'mon! on successive points as she finally held.The match turned on the next game when Sharapova fended off three set points despite failing to get her first serve in before Williams converted the fourth after a long rally with a volley at the net.Sharapova had fired 21 aces in her fourth round match but managed just seven against Williams.I think if you're serving maybe 180 (kph) against somebody else compared to Serena, that's an ace, said the 28-year-old.Against Serena, as we all know, the return is one of her great strengths. She's very explosive. She stays quite close to the baseline.She cuts the ball early. She doesn't give you many angles.Williams has an 8-0 record against her semi-final opponent Agnieszka Radwanska, who as the fourth seed is the highest ranked challenger remaining in the draw.Nothing's guaranteed in sports, said Williams. I still have to win two matches against potentially two extremely tough opponents.",1/26/2016,422,sports,2024-06-22 08:26:41.377286+07,,
423,NZ Cricket apologises to Amir for a tau,"New Zealand Cricket on Wednesday apologized to Pakistan fast-bowler Mohammad Amir after a stadium announcer played the sound effect of a cash register just before the left-arm pacer was about to start one of his overs.NZC said it was inappropriate and disrespectful of the DJ to have played the suggestive sound effect during Friday's third T20 International between Pakistan and New Zealand at the Westpac Stadium in Wellington.According to reports, NZC chief executive David White has reprimanded the DJ and offered a full apology to Amir and the Pakistan team.I think playing the sound effect was inappropriate and disrespectful, and has the effect of trivialising one of the biggest issues facing cricket at the moment, White told a local newspaper.I've contacted the Pakistan team management to apologise, and to assure them there will be no repeat.Amir recently returned to cricket after a five-year ban for spot-fixing and is on his first international tour since his suspension ended.",1/27/2016,423,sports,2024-06-22 08:26:41.377286+07,,
424,Konta reaches Australian Open semis for first ti,"MELBOURNE: Johanna Konta ground down Chinese qualifier Zhang Shuai 6-4 6-1 at the Australian Open on Wednesday to become the first British woman to reach the semi-finals of a grand slam in over 30 years.Hours later, Andy Murray capped a banner day for Britain as he reached the semi-finals of the men´s tournament with a four-set victory over David Ferrer.Murray´s win ensured Britain have two representatives in the last four of a grand slam for the first time since 1977.The 47th-ranked Konta will seek to continue her fairytale run on Thursday when she meets German seventh seed Angelique Kerber for a place in the title-decider.Konta´s rise has been little short of extraordinary, with her last trip to Melbourne Park cut short with a humbling exit at qualifying when ranked 147th in the world.Twelve months on, the Sydney-born 24-year-old has emulated Eugenie Bouchard´s breathtaking run at the 2014 tournament by reaching the last four on her main draw debut at Melbourne Park.The last British woman to make a grand slam semi-final was Jo Durie at the 1983 U.S.Open, while the last finalist was the 1977 Wimbledon champion Virginia Wade.Konta will bid to become the first British woman to reach the Australian Open final since Wade´s run to the 1972 title.Although Konta has reached lofty heights for British tennis, the quarter-final against Zhang failed to soar quite so high.Both players battled nerves and the Chinese qualifier came into the match fatigued after playing seven straight matches.Konta steadied first and rushed to a 5-2 lead before an attack of nerves nearly brought her undone.The Eastbourne resident crumbled with two double-faults when serving for the set and allowed Zhang to claw back to 5-4.As the first woman qualifier to reach the quarter-finals at Melbourne Park in nearly three decades, Zhang was never going to concede lightly.She saved five set points in an epic game before Konta ended the argument with a pair of booming first serves.The pair traded service breaks early in the second set before Konta roared to a 5-1 lead.Although struggling to muster the energy, Zhang battled to the end, saving two match points.But she was powerless to save the third when Konta hammered a shot into an obliging net-cord that gave the Chinese no chance. (Reuters) ",1/27/2016,424,sports,2024-06-22 08:26:41.377286+07,,
425,Djokovic puts down Federer fightback to reach fi,"MELBOURNE: Champion Novak Djokovic foiled a stirring fightback from Roger Federer to defeat the Swiss 6-1 6-2 3-6 6-3 at the Australian Open on Thursday and charge into a fifth successive grand slam final.Storming to a two-set lead within an hour, Djokovic appeared destined to complete a stinging humiliation but the net-rushing Federer responded brilliantly in the third as a partisan crowd roared him on at a flood-lit Rod Laver Arena.In a fourth set rivened by tension, Djokovic broke Federer in the eighth game and served out the match to love in two hours and 19 minutes.The world number one will bid for a record sixth title at Melbourne Park in the professional era, and will meet the winner of second seed Andy Murray and 13th seed Milos Raonic who play in the second semi-final on Friday.",1/28/2016,425,sports,2024-06-22 08:26:41.377286+07,,
426,Serena demolishes Radwanska to make final in Australi,"MELBOURNE: Serena Williams underlined the difference in class and power between her and the rest of the women's field with a 6-0 6-4 demolition of fourth seed Agnieszka Radwanska on Thursday to reach her seventh Australian Open final.Every time the American has made the final at Melbourne Park she has gone on to win the Daphne Akhurst Memorial Cup.Victory in Saturday's final against either seventh seed Angelique Kerber or unseeded Briton Johanna Konta, would give her a 22nd grand slam title, moving her to a tie with Steffi Graf for the most in the Open era.Williams romped through the first set in just 20 minutes before Radwanska showed some fight in the second but she was unable to stop the momentum of the American, who clinched her place in the final in 64 minutes.I'm really excited to be in another final. It blows my mind right now, Williams said in a courtside interview. I just feel like I'm being the best I can and I can't believe I'm in another final.She started really well in the second set and making some great shots and hitting it deep and I just thought that I had to be aggressive.Williams began in ominous fashion breaking the Pole's serve in the first game with Radwanska's lack of power highlighted by the blistering nature of the American's returns.Radwanska's fastest serve in the first game reached just 140 kph. Williams was returning the ball at over 130.The fourth seed appeared resigned to defeat in the first set by the fourth game. She barely got a backhand return to a Williams serve then stood, with slumping shoulders, and watched as the 34-year-old put the overhead smash away.Williams cleaned up the first set in just 20 minutes before Radwanska elicited the largest cheer of the match at that time when she held serve in the first game of the second set, avoiding an embarrassing potential 'double bagel' 6-0 6-0 score.The crowd on Rod Laver Arena, which had its roof closed due to heavy rain in Melbourne, however managed to almost open it in the sixth game with a decibel-rising roar of support for Radwanska when she broke Williams to level it at 3-3. Williams, however, broke again in the ninth game and then served out with three aces to seal a match in which she belted 42 winners to Radwanska's four.Radwanska, who had been bidding to reach her second grand slam final after Wimbledon in 2012, also heavily lost her only other semi-final appearance at Melbourne Park when she was beaten 6-1 6-2 by Dominika Cibulkova in 2014.",1/28/2016,426,sports,2024-06-22 08:26:41.377286+07,,
429,De Villiers appointed South Africa Test captai,"JOHANNESBURG: AB de Villiers has been appointed as the full-time captain of South Africa´s Test team, ending speculation he could retire from the longest format of the game to ease his workload.Cricket South Africa made the announcement on Friday after De Villiers was appointed for the final two Tests of the recently completed series against England on a temporary basis following the resignation of Hashim Amla.De Villiers, also captain of the one-day international side who take on England in a five-match series starting on Wednesday, believes his team can regain their number one test status after losing the test series against England 2-1.I am honoured to have been asked to captain the Test team into a new era, the 31-year-old said in a CSA statement.I thoroughly enjoyed captaining in the last two Tests against England and although I still have a lot to learn in this role it´s a new challenge that I´m excited to take on.I believe we are witnessing the emergence of another great team.<br/> There is plenty of hard work ahead of us; we are rebuilding and have a long way to go to being a finished product as a squad.De Villiers had expressed doubts about his Test future during the England series, refusing to commit himself to the team beyond this month.He was one of seven players handed two-year contracts on Friday following a board meeting of CSA.The others were batsmen Amla, JP Duminy and Faf du Plessis, and bowlers Morne Morkel, Dale Steyn and Vernon Philander.Temba Bavuma, Farhaan Behardien and Rilee Rossouw were all awarded one-year national contracts for the first time.South Africa´s next Test series is at home to New Zealand in August. (Reuters) ",1/29/2016,429,sports,2024-06-22 08:26:41.377286+07,,
437,Nearly 1 mn in FIFA funds missing in Gu,"GUATEMALA CITY: Nearly $1 million in funds from soccer's global governing body FIFA may have gone missing from Guatemala's soccer federation last year, according to sources and an internal audit seen by Reuters.Dozens of soccer officials worldwide have been charged by U.S. authorities probing corruption in FIFA, in an investigation that has sent shockwaves across the sport.In 2015, the Guatemalan soccer federation (Fedefut) received 8.24 million quetzals ($1.1 mln) in nine deposits from FIFA from February to October, according to a document signed by the federation's accountant and seen by Reuters.The Fedefut budget presented early last year totaled about $1.5 million but only included about $250,000 in FIFA funding while the remaining funds from the nine deposits were not included, according to sources knowledgeable about the internal audit.The internal audit was conducted by a FIFA committee put in charge of running the Guatemalan soccer federation following the arrest on corruption charges last month of top local officials, and earlier on Friday the committee filed a complaint over the missing funds with the attorney general's office of the Central American country.The federation's year-end spending report excluded the additional deposits.The membership of Fedefut's general assembly was also not informed of the nine deposits.That information was hidden, said one of the sources, adding that the results of an investigation into the missing funds will be provided to a visiting FIFA official next week.In one document, Fedefut's top budget official Oswaldo Rolando confirmed that the federation's financial division was informed of the extra deposits.I don't know why they weren't made available to the general assembly, Rolando said in the documents.Ciro Muralles, the former head of the financial division, said in a brief phone interview that he would not comment on the missing funds until he reviews the documents.A spokesperson for the FIFA committee running Guatemala's soccer federation confirmed that the complaint seeks an investigation into the crimes that might have occurred.Earlier this month, Guatemalan police arrested fugitive former Fedefut president Brayan Jimenez in connection with the corruption probe.Jimenez has been accused of taking bribes along with Hector Trujillo, former secretary general of the Guatemalan soccer federation, who was arrested last month in the United States.Both have denied the charges.",1/30/2016,437,sports,2024-06-22 08:26:41.377286+07,,
430,Rohit Kohli power India to series win in Melbour,"MELBOURNE: Rohit Sharma and Virat Kohli maintained their prolific form with the bat to secure India´s series-clinching 27-run win over Australia in the second Twenty20 match at the Melbourne Cricket Ground on Friday.Man-of-the-series in India´s 4-1 defeat in the one-day internationals, Rohit hit a 47-ball 60 at the top of the order to give the touring side a fast start along with partner Shikhar Dhawan (42).India, who were put in to bat, rode an opening stand of 97 to reach 184-3 in their 20 overs with Kohli providing a late assault in a strong top-order performance with a swashbuckling unbeaten knock of 59. Kohli, who smashed an unbeaten 90 in India´s 37-run win in Adelaide on Tuesday, hit seven boundaries and a six during his 33-ball knock.Australia, who made six changes in the side from their last defeat, also made a strong start with captain Aaron Finch providing the fireworks.Finch (74) and Shaun Marsh added 94 for the opening wicket to keep Australia, who handed T20 debuts to three players, in the hunt but India´s spinners picked up quick wickets to halt their march.Finch hit eight fours and two sixes in his 48-ball knock before he was run out trying to steal a quick single.India captain Mahendra Singh Dhoni missed a regulation stumping off Marsh but made amends with smart work with the gloves to dismiss dangerman Glenn Maxwell for one off left-arm spinner Yuvraj Singh.Dhoni was also lucky when the ball ricocheted off his pads to hit the stumps with James Faulkner out of his crease, the dismissal snuffing out Australia´s hopes of levelling the series at 1-1.The hosts could only manage 157-8 in their 20 overs.Left-arm spinner Ravindra Jadeja and Jasprit Bumrah picked up two wickets each for India.The final match of the series will be played in Sydney on Sunday. (Reuters) ",1/29/2016,430,sports,2024-06-22 08:26:41.377286+07,,
431,India sent into bat by Australia in 2nd T20I,"MELBOURNE: Australia's captain Aaron Finch sent india in to bat in the second Twenty20 match of the series at the MCG.The hosts were without David Warner and Steven Smith, who are both departing on Saturday for the looming tour of New Zealand, while Travis Head, Cameron Boyce, Shaun Tait and Kane Richardson were dropped.In their places came Shaun Marsh, Glenn Maxwell, John Hastings, Scott Boland, Andrew Tye and Nathan Lyon. Boland, Lyon and Tye were making their T20I debuts as the selectors experiment ahead of the World T20 in India.India by contrast were unchanged, and will be eager to pressure Australia's batsmen into error once more at the MCG, albeit on a damp and overcast night that may be good for pace bowling.Australia: Aaron Finch (captain), Shaun Marsh, Chris Lynn, Glenn Maxwell, Shane Watson, Matthew Wade (wk), James Faulkner, John Hastings, Scott Boland, Aaron Tye, Nathan LyonIndia: Shikhar Dhawan, Rohit Sharma, Suresh Raina, Virat Kohli, MS Dhoni (captain &amp; wk), Yuvraj Singh, Hardik Pandya, Ravindra Jadeja, R Ashwin, Jasprit Bumrah, Ashish Nehra ",1/29/2016,431,sports,2024-06-22 08:26:41.377286+07,,
432,Sania Mirza Hingis win Australian Open doubles ti,"MELBOURNE: World number one doubles pairing Martina Hingis and Sania Mirza clinched their first Australian Open doubles title together with a 7-6(1) 6-3 victory over Czech pair Andrea Hlavackova and Lucie Hradecka on Friday.It was the 12th grand slam women´s doubles title for Hingis while the third for India´s Mirza, all of which have come with the Swiss in the last year.The pair, who have now won 36 successive doubles matches, are also the reigning Wimbledon and U.S. Open champions.Thanks to my partner, we have had an incredible year, Mirza said in a courtside interview.We keep going and it´s great to have all these records with you.Both pairs were broken four times each in the first set before Mirza sealed it in the tiebreak after 62 minutes when Hradecka sent a forehand service return long over the baseline.Hingis, who was knocked out by Mirza and Croatia´s Ivan Dodig in the mixed doubles quarter-finals, took a medical time out at the end of the first set to have treatment to her right shoulder, but did not appear troubled.Hradecka dropped serve in the first and fifth games of the second set, to give the top seeds a 4-1 lead, and while Mirza lost her next service game they never looked like relinquishing control with Hingis dominant at the net.The Swiss was then broken while serving for the title, though they sealed it on their fourth championship point when Hradecka´s running forehand sailed over the baseline, the third time she was broken in the set.You have won two grand slam doubles so you were very tough, Hingis said of the Czech pair.I know everyone will say break, break, break but you guys have the best returns in doubles.",1/29/2016,432,sports,2024-06-22 08:26:41.377286+07,,
434,Watson to lead Australia for final India T20,"SYDNEY: All-rounder Shane Watson will lead Australia in the third and final Twenty20 international against India on Sunday in the absence of Aaron Finch, who was ruled out after damaging his left hamstring during Friday´s second match in Melbourne.Finch suffered the injury while batting during the team´s 27-run loss at the Melbourne Cricket Ground, which saw India take an unassailable 2-0 lead in the three-match series.Left-handed batsman Usman Khawaja has replaced Finch in the squad for Sunday´s match and has also been included in Australia´s one-day international squad for the tour of New Zealand.It is an honour to be asked to lead the side on Sunday, although the circumstances are far from ideal, Watson said in a Cricket Australia statement. We may have lost the series but there is a great deal to play for with the ICC World Twenty20 coming up and you can be sure we will be determined to do well in Sydney.The 34-year-old Watson has previously captained Australia in a lone Test and nine ODIs and is the country´s second most experienced player in T20 internationals behind opening batsman David Warner. (Reuters) ",1/30/2016,434,sports,2024-06-22 08:26:41.377286+07,,
435,Banned Narine included in Windies squad for World T20,"BARBADOS: West Indies have taken a gamble by naming Sunil Narine in their squad for the World Twent20 tournament in March as the off-spinner is currently suspended from bowling in international cricket due to an illegal action.The 27-year-old was reported to the International Cricket Council (ICC) during a one-day series in Sri Lanka last November and was later sanctioned after an independent assessment found his elbow extended beyond the maximum limit of 15 degrees.Considered an asset to the side, Narine was also initially selected for last year´s 50-over World Cup but later withdrawn, and has been working on his action in a desperate attempt to get it cleared in time for the World Twenty20 in India.All-rounder Darren Sammy will lead the world´s top-ranked T20 side, which includes 11 players from the contingent that won the last World Cup in Sri Lanka four years ago.The 15-man squad will assemble in the United Arab Emirates for a preparatory camp between Feb.22 and March 6, and will travel to India on March 7 for the tournament.England, South Africa, Sri Lanka and a qualifying team from the first round of the tournament have been pooled with West Indies in group one of the Super 10 stage at the World T20.Squad: Darren Sammy (captain), Samuel Badree, Sulieman Benn, Darren Bravo, Dwayne Bravo, Andre Fletcher, Chris Gayle, Jason Holder, Sunil Narine, Kieron Pollard, Denesh Ramdin, Andre Russell, Marlon Samuels, Lendl Simmons, Jerome Taylor. (Reuters) ",1/30/2016,435,sports,2024-06-22 08:26:41.377286+07,,
438,India clinch thriller to complete sweep over Australi,"SYDNEY: Shane Watson´s unbeaten hundred could not prevent Australia falling to a seven-wicket defeat to India in the third and final Twenty20 match on Sunday as Suresh Raina hit a four on the last ball to complete a 3-0 clean sweep in the series.India were chasing 198 to win and needed 17 runs in the final over as Yuvraj Singh hit a four and a six off the first two balls from paceman Andrew Tye and Raina hit the final ball through point with his team needing two.All-rounder Watson, leading Australia in the absence of the injured Aaron Finch, powered the hosts to 197-5 with an unbeaten 124 after winning the toss and opting to bat.Australia made five changes to the side that lost the last match in Melbourne to concede an unassailable 2-0 lead in the series, handing debuts to batsman Usman Khawaja and part-time wicketkeeper Cameron Bancroft.Watson, named player of the match, was the fulcrum around which the hosts´ batting revolved and it was due to his 71-ball knock, which was studded with 10 fours and six sixes, that Australia posted a strong total.India replied with half-centuries from in-form opener Rohit Sharma (52) and Virat Kohli (50), who was named the player of the series, and then Raina´s 25-ball 49 to chase down the steep target.Rohit and Shikhar Dhawan got India off to a rollicking start, scoring 46 in just 3.2 overs, with fast bowler Shaun Tait going for 24 runs in the third over.Rohit and Kohli then added 78 for the second wicket to keep India strongly on course, before both batsmen fell to leg spinner Cameron Boyce.Yuvraj, who did not get an opportunity to bat in the last two matches, was sent in ahead of captain Mahendra Singh Dhoni at number five and though the left-hander struggled initially to put bat on ball, he produced the goods when his team needed.Raina and Yuvraj added 53 for the unbroken fourth wicket.The 3-0 sweep in Australia took India to the top of the T20 rankings in a timely boost ahead of the World Twenty20 at home from March 8-April 3. (Reuters) ",1/31/2016,438,sports,2024-06-22 08:26:41.377286+07,,
439,Kiwis beat Pakistan to bag series 2 0,"AUCKLAND: Martin Guptill and Kane Williamson hit brisk fifties and combined in a record stand of 159 to power New Zealand to a thrilling series-clinching three-wicket win against Pakistan in the third and final one-day international in Auckland on Sunday.Babar Azam (83) and Mohammad Hafeez (76) laid the platform for a big total with a stand of 134 for the third wicket after Pakistan won the toss and opted to bat.But the touring side, needing to win the match to tie the series at 1-1, suffered a mid-innings collapse to be shot out for 290 in the 48th over.Brendon McCullum, returning from a back injury to lead the side, fell on the first delivery he faced from Mohammad Amir but Guptill (82) and Williamson (84) steadied the chase with their stand, the highest for the second wicket for the hosts.Pakistan captain Azhar Ali dismissed both batsmen in quick succession with his part-time leg spin to bring his side back into the match and New Zealand were quickly reduced to 210-5.But a rain interruption disrupted play and when New Zealand returned their target had been revised to 263 off 43 overs by the Duckworth-Lewis method.All-rounder Corey Anderson (35) was given not out by umpire Billy Bowden off Rahat Ali after a confident appeal for caught behind and the powerful left-hander made most of his fortune by smashing the paceman for two sixes on the next two balls.New Zealand, needing six to win off the last over, got over the mark with two balls to spare with Mitchell Santner hitting Wahab Riaz for two boundaries.Earlier, Pakistan were comfortably placed on 215-3 in the 31st over, riding on half-centuries from Hafeez and Azam but lost their remaining seven wickets for just 75 runs to fall short of the target they would have liked to set New Zealand.They would have folded for even less had wicketkeeper Sarfraz Ahmed not scored 41.Adam Milne accounted for Pakistan´s tail, picking up 3-49 while Trent Boult and Matt Henry picked up two wickets each.",1/31/2016,439,sports,2024-06-22 08:26:41.377286+07,,
440,Pakistan Cricket Board Considering Central Contract For Mohammad Amir,"LAHORE: Mohammad Amir, who came back to international cricket after five years during the series against New Zealand, is on the verge of getting a central contract from the Pakistan Cricket Board.The tainted left-arm pacer is under consideration from the Pakistan Cricket Board for a central contract, just one month after his comeback to international cricket following a five-year ban for spot fixing.Reliable sources in the Pakistan Cricket Board said that Chairman Shahryar Khan would decide on whether Amir should be given a central contract later this weekAmir was given special relaxation by the ICC last April to resume playing domestic cricket before his spot fixing ban expired in September, 2015.The youngster impressed everyone with a series of good bowling performances in domestic cricket and in the Bangladesh Premier League. He was recalled to the national team for the T20 and ODI series in New Zealand last month. ",2/1/2016,440,sports,2024-06-22 08:26:41.377286+07,,
441,Djokovic thrashes Murray for sixth Aussie Open ti,MELBOURNE: World number one Novak Djokovic hammered a misfiring Andy Murray in straight sets to win a record equalling sixth Australian Open title and strengthen his grip on men s tennis on Sunday.The Serbian world number one swept to a 6 1 7 5 7 6 (7 3) victory in two hours 53 minutes to hand Murray his fifth defeat in the Australian Open final.Djokovic equalled the tally of Australia s Roy Emerson who won the tournament six times between 1961 and 1967 an achievement that has gone unmatched in the 49 years since.It was also Djokovic s 11th Grand Slam title and he moved into equal fifth place with Rod Laver and Bjorn Borg behind 17 time leader Roger Federer.Djokovic is now firmly established as the dominant force on the Melbourne hardcourt after downing Jo Wilfried Tsonga to win his first major title in 2008 beating Rafael Nadal in an epic final in 2012 along with his four wins over Murray in 2011 2013 2015 and now 2016.Djokovic also extended his Grand Slam winning streak to 21 matches and he has not lost a match at the majors since he was defeated by Stan Wawrinka in last year s French Open final at Roland Garros.While Djokovic was further enhancing his reputation Murray has the unwanted statistic of becoming only the second man in the post 1968 Open Era to lose five Grand Slam finals at any one major.Ivan Lendl Murray s former coach lost five finals at the US Open in 1982 1984 and 1988 1989 before winning at Flushing Meadows in 1985 1987. (APP/AFP) ,2/1/2016,441,sports,2024-06-22 08:26:41.377286+07,,
442,South Africa call Wiese into ODI squad as Morkel drops ou,"CAPE TOWN: South Africa have called all-rounder David Wiese into their squad for the first two one-day internationals against England starting in Bloemfontein on Wednesday.Wiese replaced Albie Morkel, who was added to the squad on Sunday but has since been laid low by back spasms and will take no part in the five-match series, Cricket South Africa said on Monday.Wiese, 32, made his ODI debut against New Zealand last August and played all three matches of that series.He has also featured in 12 Twenty20 internationals.He is a medium-pace bowler and destructive lower-order batsman.Wiese played for South Africa A against England in a warm-up fixture in Kimberley on Saturday, taking 2-73 in 10 overs and scoring a quick-fire 28. (Reuters) ",2/1/2016,442,sports,2024-06-22 08:26:41.377286+07,,
443,New Zealand prime triple spin threat for World T20,"WELLINGTON: New Zealand will be hoping to stifle their opponents by taking pace off the ball with the inclusion of three frontline spinners in their 15-man squad for next month´s World Twenty20 in India.Off-spinner Nathan McCullum, left-armer Mitchell Santner and leggie Ish Sodhi all found a place in the Kane Williamson-led side for the March 8-April 3 tournament, and the trio can expect to see plenty of action on the host nation´s slow pitches.With the Indian conditions in mind, the plan has always been to take three frontline spinners, and all three bring something different, coach Mike Hesson said in a New Zealand Cricket statement on Monday.It´s great to have Nathan available again and his experience in the foreign conditions will be invaluable.Both he and Mitch Santner have the ability to bowl in the first six overs, which gives Kane a number of options to work with.McCullum has not played for New Zealand since August but is also handy with the bat, as is Santner, who impressed during the recent limited-overs series at home against Pakistan.Left-handed batsman Henry Nicholls, yet to play a T20 for New Zealand, was also rewarded with a spot for his match-winning 82 against Pakistan in the first ODI.Henry has shown his talent and versatility with the bat this summer and has also been used as a wicketkeeper for New Zealand A, Hesson added.Pacemen Tim Southee and Mitchell McClenaghan, and batsman Ross Taylor were also included in the squad despite carrying injuries with all three expected to be fit for the tournament, NZC added in the statement.New Zealand, who will be aiming to win a first limited-overs World Cup, have been drawn with Australia, India, Pakistan and a yet-to-be-confirmed qualifier in Group 2 of the Super 10 round of the tournament.On top of our four genuine pace bowlers and Corey (Anderson) as all-rounder, Colin (Munro) and Grant (Elliott) are also options with the ball for us with their change of pace, Hesson said.New Zealand open their campaign against the hosts in Nagpur on March 15.Squad: Kane Williamson (captain), Martin Guptill, Ross Taylor, Henry Nicholls, Grant Elliott, Corey Anderson, Colin Munro, Luke Ronchi, Mitchell Santner, Nathan McCullum, Tim Southee, Trent Boult, Mitchell McClenaghan, Adam Milne, Ish Sodhi",2/1/2016,443,sports,2024-06-22 08:26:41.377286+07,,
492,PSL Quetta Gladiators restrict Islamabad United to 117,"SHARJAH: The bowlers of Quetta Gladiators made it impossible for Islamabad United to score big in the 11th match of Pakistan Super League (PSL) here at Sharjah Cricket Stadium Thursday night.Not only did the Gladiators limited United to just 117 runs but got the entire team out in 19.1 overs.Captain Shane Watson scored 40 runs and remained the highest scorer for Islamabad. No other player could stay long at the crease, as Imran Khalid scored 18, BJ Haddin 15, AD Russel and Saeed Ajmal 10 each, Khalid Latif 6, Sharjeel Khan SW Billings and Rumman Raees made two runs each.Gladiators GD Elliot did greatest damage by taking three wickets. Babar and Aizaz took two wickets each while Anwar Ali, Muhammad Nawaz and Muhammad Nabi got one wicket each.",2/11/2016,492,sports,2024-06-22 08:26:41.377286+07,,
446,Messi will not play at Rio Olympics says Argentina,"BUENOS AIRES: Lionel Messi will not chase a second Olympic football gold medal at the Rio de Janeiro Games in August, Argentina coach Gerardo Martino said on Monday.Martino added he did not want the Barcelona forward, who will captain Argentina at the Centennial Copa America in the United States in June, to suffer burnout after a demanding season.He can take three over-age players in his under-23 squad to the Rio Games but Messi, who helped Argentina win their second Olympic football title in Beijing in 2008, will not be one of them.Messi won't go to the Olympic Games because there is a lot of competition for the national team this year, Martino said with World Cup qualifiers also in mind.We have the Copa America, the Olympic Games and after that four rounds of the qualifiers, he told Radio La Red.The reality at Barcelona shows the season will be long. I want to win very much but not at any price, nor for throwing the players on to the pitch for them to die there.Messi led Argentina to the 2014 World Cup final in Rio where they lost 1-0 to Germany after extra time.The 16-team Copa America, to celebrate 100 years of the world’s oldest active international football tournament, will be played from June 3-26 with the 10-member nations of South America's CONMEBOL and six from rival region CONCACAF taking part.Argentina, who also won Olympic gold at the 2004 Athens Games, failed to qualify for London 2012.",2/2/2016,446,sports,2024-06-22 08:26:41.377286+07,,
